text,label
"My grandson just started secondary school this year, so big already.",long-term
We've lived in this HDB flat since it was first built in the 1970s.,long-term
Uncle Tan and I have been playing mahjong together for over thirty years.,long-term
"My son just bought a new car, a bigger one for the whole family.",long-term
I spend most mornings tending to my orchid garden on the balcony.,long-term
Our family always gathers for steamboat during Chinese New Year Eve.,long-term
Do you remember our old kampong days before the HDB flats were built?,long-term
My wife insists on cooking her famous curry chicken for all our visitors.,long-term
It's a blessing to have all my children living nearby.,long-term
"My neighbour, Mrs. Lee, has been living next door for as long as I can remember.",long-term
I enjoy my weekly tai chi classes at the park every Tuesday.,long-term
We are planning a big celebration for our 50th wedding anniversary next year.,long-term
My late husband used to love listening to getai performances during the Hungry Ghost Festival.,long-term
Having a pet parrot keeps me company at home while everyone is out.,long-term
I finally managed to save enough to visit my relatives in Malaysia next month.,long-term
My eldest granddaughter is graduating from university next year.,long-term
"We used to walk to school every day when we were young, those were the days.",long-term
My son's family moved into their new BTO flat in Punggol last month.,long-term
"I inherited this gold necklace from my mother, it's very precious.",long-term
The void deck used to be where all the children played when they were small.,long-term
"My grandson is already taller than me, growing so fast.",long-term
My wife loves watching Korean dramas on TV every night.,long-term
We have always celebrated Hari Raya with our Malay neighbours.,long-term
I still remember the first time I rode on an MRT train when it just opened.,long-term
My father used to bring me to the old National Theatre for shows.,long-term
This HDB estate has changed so much over the years with all the upgrading.,long-term
Shall we have kopi-o and kaya toast at the kopitiam later?,short-term
The bus to Ang Mo Kio Avenue 10 is running late again today.,short-term
I need to buy some fresh fish and vegetables from the wet market this afternoon.,short-term
"Wow, the weather is so hot and humid today, I feel like taking another shower.",short-term
Did you see the news about the new hawker centre opening in Jurong?,short-term
"Let's meet for lunch at the hawker centre, I'm craving laksa.",short-term
I received an angbao from my grandnephew during our visit yesterday.,short-term
"The MRT broke down on the North-South Line this morning, causing delays.",short-term
Are you joining the senior exercise class at the community centre later?,short-term
The queue at the NTUC FairPrice was surprisingly short this morning.,short-term
My neighbour just told me there's a good durian stall near the market.,short-term
"Remember to bring your umbrella, it looks like it might rain heavily later.",short-term
I saw a really interesting documentary about Singapore's history on Channel 8 last night.,short-term
"Let's go to the new bakery near the HDB block, their pineapple tarts are delicious.",short-term
The getai performance at the void deck last night was very lively.,short-term
Did you remember to water the plants on the corridor this morning?,short-term
The queue for bak kut teh at the hawker centre was super long today.,short-term
I heard they're building a new polyclinic closer to our estate.,short-term
"I think I left my shopping bag on the bus, oh dear.",short-term
"This week's 4D numbers look interesting, maybe I should buy a ticket.",short-term
The pasar malam near the MRT station has so many nice snacks.,short-term
Let's take the shuttle bus to the shopping mall later.,short-term
I heard the prime minister gave a speech about the economy yesterday.,short-term
Have you tried the new chicken rice stall at the hawker centre?,short-term
"The price of vegetables at the wet market has gone up again, sigh.",short-term
Did you watch the National Day Parade rehearsal on TV last weekend?,short-term
I need to buy some fresh eggs from the provision shop downstairs.,short-term
I'm going to visit my sister in Tampines later this afternoon.,short-term
What do you want to cook for dinner tonight?,short-term
The MRT station is so crowded during peak hours.,short-term
I heard they are renovating the food court at the shopping centre.,short-term
My friend asked me to meet her for kopi at the void deck next Tuesday.,short-term
This new air-conditioner in the living room is a real blessing in this heat.,short-term
I saw a huge queue at the lottery shop just now.,short-term
The bus captain was so friendly and even greeted me this morning.,short-term
I need to get my hair cut at the barber shop later.,short-term
Let's go for a walk along the park connector before it gets too dark.,short-term
The queue for the chicken rice stall was so long today.,short-term
I saw an old friend from school at the market just now.,short-term
My grandchild is coming over for dinner tonight.,short-term
"The sun is so strong today, remember to put on sunscreen.",short-term
"I bought some fresh durians from the stall downstairs, want some?",short-term
My son is driving me to the hospital for my appointment.,healthcare
I need to get my prescription refilled at the pharmacy.,healthcare
Have you done your regular mammogram screening yet?,healthcare
The physiotherapist said I need to do these exercises every day.,healthcare
"My grandson is going to NS next year, so fast he grew up.",long-term
We bought this HDB flat when it was only forty thousand dollars.,long-term
My neighbour Auntie Mei has been my best friend for sixty years.,long-term
I spend my evenings watching TV with my wife.,long-term
My children always make sure I have enough food at home.,long-term
The weather forecast says it will rain heavily later this afternoon.,short-term
I'm meeting my friends for dim sum at the coffee shop.,short-term
"The bus arrived almost on time this morning, good.",short-term
I need to buy some groceries for tonight's dinner.,short-term
Let's go for an early dinner to avoid the crowds.,short-term
Did you see the price of eggs at the supermarket?,short-term
I bought some nice rambutan from the fruit stall.,short-term
My appointment at the community centre is at 2 PM.,short-term
The void deck is having a cleanup exercise this Saturday.,short-term
I finished reading the Chinese newspaper this morning.,short-term
My back is still a bit stiff after sleeping in a weird position.,healthcare
My eldest son works overseas but calls me every week.,long-term
We used to go to the beach every Sunday when the children were young.,long-term
My husband still drives us to the market every morning.,long-term
The new hawker stall has really good char kway teow.,short-term
I'm going to take the MRT to Chinatown later.,short-term
There's a special promotion at the wet market for prawns today.,short-term
The new park near our block is very beautiful.,short-term
I need to submit my utility bill online today.,short-term
My friend said her eyesight has worsened recently.,healthcare
My grandchildren love to visit me during the school holidays.,long-term
We always have reunion dinner at my daughter's place now.,long-term
My hobby is planting vegetables in pots on my service yard.,long-term
The traffic was very bad on the PIE this morning.,short-term
Let's have some chendol at the hawker centre after lunch.,short-term
I saw an old schoolmate at the senior activity centre yesterday.,short-term
"Remember to bring your grocery bag, no plastic bags anymore.",short-term
The new bus service goes directly to the hospital.,short-term
I feel much better after taking my pain medication.,healthcare
The polyclinic offers free vaccinations for seniors.,healthcare
My daughter is expecting her first child next year.,long-term
"This HDB flat is fully paid for, so no more worries.",long-term
My friends and I always meet up for kopi at the same kopitiam.,long-term
"The rain stopped, so the air feels much cooler now.",short-term
I need to pick up my newly tailored clothes from the tailor's shop.,short-term
The queue for the ATM machine was quite long just now.,short-term
Let's watch the news at 7 PM to see what's happening.,short-term
I need to renew my senior citizen pass next month.,short-term
My foot swelling has gone down after applying the cream.,healthcare
I have to monitor my blood pressure twice a day now.,healthcare
My youngest grandchild is already in Primary One.,long-term
We used to buy our groceries from the provision shop downstairs every day.,long-term
My neighbour's dog barks a lot but is very friendly.,long-term
"The bus fare has increased again, ah.",short-term
Let's go to the wet market early tomorrow to get fresh fish.,short-term
I saw a promotion for discount chicken at FairPrice.,short-term
The community centre is organising a singing competition for seniors.,short-term
I need to clean my HDB flat thoroughly this weekend.,short-term
My doctor recommended more calcium for my bones.,healthcare
I need to get my eyes checked for glaucoma regularly.,healthcare
My sister's family immigrated to Australia many years ago.,long-term
"I miss our old house in the kampong, it had a big garden.",long-term
My son helps me with my banking transactions online.,long-term
The MRT is very convenient for traveling to the city centre.,short-term
Let's eat mee siam for breakfast at the kopitiam.,short-term
"I forgot my shopping bag again, must remember next time.",short-term
The local news reported about a fire in a HDB flat yesterday.,short-term
"I had a good nap this afternoon, feeling refreshed now.",short-term
My next check-up at the polyclinic is scheduled for next month.,healthcare
Have you taken your blood pressure medicine already this morning?,healthcare
My knee has been bothering me a bit after I walked so much yesterday.,healthcare
Auntie Lim just recovered from her cataract surgery last week.,healthcare
I need to refill my prescription for diabetes medication soon.,healthcare
The doctor advised me to walk more to keep my joints healthy.,healthcare
Did you go for your annual flu jab at the community health post?,healthcare
I'm worried about my sugar levels; I should cut down on sweet drinks.,healthcare
Grandpa needs to visit the eye specialist again next Friday.,healthcare
The nurse taught us some simple exercises to strengthen our muscles.,healthcare
My backache has improved a lot since I started those physiotherapy sessions.,healthcare
Remember to bring your blue CHAS card for your next clinic visit.,healthcare
"The polyclinic now offers online appointments, which is very convenient.",healthcare
"My eyesight is getting worse, so I might need new glasses soon.",healthcare
I'm trying to cut down on salt to help with my high blood pressure.,healthcare
The community nurse visited to check on my mother's wound.,healthcare
Are there any free health screening programmes at the CC next month?,healthcare
I should book an appointment to see the dentist for my sensitive tooth.,healthcare
"Drinking enough water is so important, especially in this hot weather.",healthcare
My doctor recommended I take vitamin D supplements regularly.,healthcare
My doctor asked me to monitor my sugar levels more closely after meals.,healthcare
I found it difficult to climb the stairs this morning; my knees were aching.,healthcare
The senior activity centre offers free exercise classes for elderly residents.,healthcare
I need to renew my prescription for eye drops at the pharmacy.,healthcare
Grandpa's physiotherapy session is at Sengkang General Hospital on Wednesday.,healthcare
Have you tried the new traditional Chinese medicine shop near the market?,healthcare
The nurse reminded me to take my medicine exactly as prescribed.,healthcare
My friend just had a successful operation at Mount Elizabeth Hospital.,healthcare
I often feel tired in the afternoons; maybe I should see a doctor about it.,healthcare
"The polyclinic has a new self-registration kiosk, which is quite easy to use.",healthcare
I need to make an appointment for my annual eye check-up.,healthcare
The pharmacist explained how to properly use my new inhaler.,healthcare
My friend suggested I try traditional Chinese massage for my shoulder pain.,healthcare
Is it time for your vaccination booster shot this year?,healthcare
The community health post is organising a talk on healthy eating next week.,healthcare
I often feel dizzy if I stand up too quickly these days.,healthcare
My doctor advised me to reduce my sugar intake to prevent diabetes.,healthcare
It's important to keep track of my blood pressure readings every day.,healthcare
The eldercare centre offers transport services for medical appointments.,healthcare
My arthritis flares up whenever the weather gets cold and damp.,healthcare
The community centre offers free eye tests for seniors this month.,healthcare
"My medication causes me to feel a bit drowsy, especially in the afternoon.",healthcare
I need to book a follow-up appointment with the cardiologist next month.,healthcare
Remember to stay hydrated to prevent heatstroke in this hot weather.,healthcare
My friend uses a walking stick now to help with her balance.,healthcare
The hospital provides subsidised transport for patients who need it.,healthcare
I'm going for my annual mammogram screening next week.,healthcare
Did you get your dental scaling done at the polyclinic recently?,healthcare
It’s important to check your blood sugar levels regularly if you have diabetes.,healthcare
My doctor suggested I try some gentle yoga to improve my flexibility.,healthcare
"My eldest son works near the CBD, so he takes the MRT daily.",long-term
Our HDB flat has a lovely view of the park connector.,long-term
I've been volunteering at the elderly home every Tuesday for five years now.,long-term
My wife enjoys watching Korean dramas in the evenings.,long-term
The grandchildren usually come over for dinner every Sunday.,long-term
I still keep in touch with my primary school friends from time to time.,long-term
Our family always gathers at my brother's place for Chinese New Year.,long-term
My neighbour has lived in this block since it was first built.,long-term
Gardening on my HDB balcony is my favorite hobby.,long-term
We decided to keep our old car even though we don't drive much anymore.,long-term
Our family has lived in this Ang Mo Kio HDB estate for generations.,long-term
My husband enjoys fishing at the reservoir on Saturday mornings.,long-term
We've been friends with the family next door for over thirty years.,long-term
My youngest grandson loves playing with his toy cars in the living room.,long-term
I still go for my morning walks at the nearby park every day.,long-term
Our children are all grown up and have their own families now.,long-term
This kopitiam has been my favourite breakfast spot for decades.,long-term
I usually spend my afternoons reading the newspapers or a good book.,long-term
My daughter taught me how to use WhatsApp to chat with my relatives.,long-term
We always prepare extra food during Chinese New Year for unexpected guests.,long-term
My son recently bought a new BTO flat in Punggol.,long-term
We’ve always made our own bak chang during the Dragon Boat Festival.,long-term
I usually listen to 88.3 Jia FM while doing my housework.,long-term
My grandchildren love visiting the Singapore Zoo during their school holidays.,long-term
This HDB block has been very quiet and peaceful for many years.,long-term
My husband has been a regular at the community centre's chess club for a decade.,long-term
We often visit the hawker centre at Old Airport Road for our family meals.,long-term
I enjoy spending time in my small garden on the common corridor.,long-term
"My sister lives in Malaysia, but we talk on the phone every week.",long-term
Our old television set has been with us for almost twenty years now.,long-term
My daughter-in-law makes the best popiah for family gatherings.,long-term
I've always enjoyed listening to old Mando-pop songs on the radio.,long-term
Our old mahjong table has seen countless games over the years.,long-term
My husband has been playing golf with his friends every Saturday for decades.,long-term
This block of flats has been my home ever since I got married.,long-term
I've been a regular at this same hair salon for more than twenty years.,long-term
Our family usually goes for a walk at East Coast Park on public holidays.,long-term
My late father always used to tell us stories about old Singapore.,long-term
Our HDB unit has been renovated twice since we first moved in.,long-term
My eldest son usually brings his family over for steamboat during the holidays.,long-term
I've always enjoyed volunteering at the temple during festivals.,long-term
My husband has been collecting old stamps since he was a young boy.,long-term
We've known our next-door neighbours for over forty years.,long-term
My favourite pastime is watching local news and documentaries on Channel 8.,long-term
Our family traditions include visiting relatives on the first day of Chinese New Year.,long-term
I usually spend my mornings tending to my potted plants on the balcony.,long-term
My younger sister still lives in the same kampung house we grew up in.,long-term
This old armchair in the living room is my husband's favourite spot for napping.,long-term
Let's have some kaya toast and kopi for breakfast at the kopitiam.,short-term
It's so humid today; I wish it would rain to cool things down.,short-term
I need to buy some fresh vegetables from the wet market later this afternoon.,short-term
The MRT train seems to be running a bit slow today.,short-term
Are you planning to watch the getai show at the temple tonight?,short-term
Shall we meet for lunch at the hawker centre opposite the block?,short-term
I saw a new promotion for milk powder at NTUC FairPrice this morning.,short-term
The bus stop seems to have fewer people waiting today.,short-term
"My friend is celebrating her birthday next weekend, so I need to buy a gift.",short-term
"The bus arrived right on time today, which was a pleasant surprise.",short-term
I need to buy some pork belly from the butcher at the wet market.,short-term
Shall we take the MRT to Orchard Road for some window shopping?,short-term
"This afternoon, I have an appointment to get my hair permed.",short-term
Did you see the new stall selling delicious laksa at the hawker centre?,short-term
The weather forecast says it will be sunny all day tomorrow.,short-term
I'm going to the post office to mail a letter to my sister overseas.,short-term
What time should we meet for our kopi session at the kopitiam?,short-term
Remember to bring an umbrella; it looks like it might rain heavily later.,short-term
I need to withdraw some cash from the ATM before heading to the market.,short-term
I need to go to Sheng Siong to buy some groceries for dinner.,short-term
Let's take the bus to Bedok Mall to look for a new pair of shoes.,short-term
The queue for char kway teow at the hawker centre is quite long today.,short-term
Did you receive your angbao from your son this Chinese New Year?,short-term
"I saw a new bakery open downstairs, selling very tempting pastries.",short-term
The cleaner just finished mopping the common corridor floor.,short-term
Remember to bring your marketing trolley when you go to the wet market.,short-term
The MRT station seems busier than usual this morning.,short-term
I need to pay my utilities bill online before the due date.,short-term
The kopi-o at this kopitiam is especially good today.,short-term
The new bus route makes it much easier to get to the wet market.,short-term
I need to buy some ingredients to make curry chicken for dinner tonight.,short-term
The air-con at the shopping mall feels so good after walking in the heat.,short-term
Did you manage to get good seats for the getai show yesterday evening?,short-term
I'm meeting my old friends for dim sum at the coffee shop later.,short-term
The queue for the ATM is quite long this morning; maybe I should try another one.,short-term
"It looks like it's going to pour any minute now, better bring an umbrella.",short-term
I need to pick up a birthday cake from the bakery for my nephew.,short-term
The rubbish chute seems to be overflowing; I should call town council.,short-term
Did you hear about the roadworks happening near the MRT station?,short-term
The hawker centre is very crowded during lunchtime today.,short-term
I need to collect my parcel from the neighbourhood post office.,short-term
Did you see the flash sale at the NTUC FairPrice Finest store?,short-term
Let's take the bus to the community garden for a leisurely walk.,short-term
I need to get some laundry done before the rain starts again.,short-term
What time does the last bus pass by our block?,short-term
"The market stall has fresh prawns today, I should buy some for dinner.",short-term
I heard there's a new coffee shop opening at the void deck next week.,short-term
Did you remember to switch off the lights before leaving the house?,short-term
The traffic on the PIE seems particularly heavy this morning.,short-term
The doctor advised me to reduce my sugar intake for my diabetes.,healthcare
We've been living in this HDB flat for more than thirty years now.,long-term
"It's so hot today, I wish it would rain soon.",short-term
"Remember to book your annual health check-up, Uncle Ah Meng.",healthcare
"Let's take the MRT to town instead of the bus, it's faster.",short-term
My knee pain acts up whenever the weather is damp.,healthcare
Auntie Lily from next door has been my mahjong buddy for decades.,long-term
Did you manage to buy fresh fish from the wet market this morning?,short-term
The nurse at the community hospital was very kind during my rehab.,healthcare
My children are planning a big family dinner for Chinese New Year.,long-term
What time is the getai performance at the void deck tonight?,short-term
My hobby is volunteering at the senior activity centre twice a week.,long-term
The queue for char kway teow at Old Airport Road Hawker Centre is always so long.,short-term
Have you gotten your flu vaccination yet this year?,healthcare
"My eldest granddaughter is studying overseas now, very smart girl.",long-term
"The bus arrived late today, making me almost miss my appointment.",short-term
"My eyes feel a bit dry, maybe I should get them checked again.",healthcare
We used to live in a kampong near Serangoon Road when I was young.,long-term
Shall we have kopi-o kosong and kaya toast at the kopitiam?,short-term
"I had a fall last week, but luckily no serious injuries, just a sprain.",healthcare
My husband enjoys watching the evening news every day after dinner.,long-term
The new durian stall at the market seems to have good prices this season.,short-term
The doctor told me to exercise more to keep my bones strong.,healthcare
We've kept this old photo album since our wedding day.,long-term
Remember to top up your EZ-Link card before we leave for Jurong Point.,short-term
Is the new pain relief cream effective for your shoulder aches?,healthcare
My youngest son finally bought his own HDB flat in Punggol.,long-term
The chicken curry puff from the bakery near the MRT station is very tasty.,short-term
I need to go for my regular physiotherapy session next Monday.,healthcare
My family always gathers for steamboat during reunion dinner.,long-term
The weather forecast says it might thunder later this afternoon.,short-term
Do you know if the polyclinic offers dental services for seniors?,healthcare
My wife inherited this antique cabinet from her grandmother.,long-term
Let's try that new laksa stall everyone is talking about.,short-term
The new walking stick helps me feel more stable when I go out.,healthcare
My neighbour has been my good friend ever since we moved here.,long-term
Did you manage to get good angbaos for the children this CNY?,short-term
"I feel tired easily these days, maybe I should check my iron levels.",healthcare
My son always takes us for dim sum every Sunday morning.,long-term
The queue for the bus stop outside the market is getting longer.,short-term
I enjoy planting basil and chilli in my small garden patch.,long-term
"What are your plans for dinner tonight, perhaps some nasi lemak?",short-term
My blood sugar reading was a bit high this morning.,healthcare
My late father used to tell us stories about his younger days in Singapore.,long-term
The supermarket has a promotion on cooking oil this week.,short-term
I have an appointment with the cardiologist next month.,healthcare
My sister and I meet up for breakfast every Tuesday without fail.,long-term
"The MRT broke down on the North-South Line yesterday, causing delays.",short-term
The doctor suggested a new diet plan to help manage my cholesterol.,healthcare
My grandson loves to visit me so I can tell him bedtime stories.,long-term
Let's go for a walk in Bishan Park before the sun gets too hot.,short-term
My wrist has been aching since I lifted that heavy pot.,healthcare
My family enjoys hiking at MacRitchie Reservoir on weekends.,long-term
Did you hear about the new community event happening at the CC?,short-term
The physiotherapist taught me some exercises to strengthen my back.,healthcare
My daughter-in-law is excellent at making traditional kueh-kueh.,long-term
I saw a huge crowd watching the street performers near Bugis Junction.,short-term
Do I need to fast before my next blood test at the hospital?,healthcare
My old primary school friends still meet up for lunch once a month.,long-term
The kopitiam uncle gave me a free kopi-c this morning.,short-term
"My vision seems to be getting worse, I might need new spectacles.",healthcare
Are there any good sales happening at VivoCity today?,short-term
The traditional Chinese medicine practitioner recommended some herbs for my cough.,healthcare
I have been practicing Tai Chi at the void deck every morning for years.,long-term
The price of vegetables at the wet market has gone up again.,short-term
My latest check-up showed my blood pressure is finally stable.,healthcare
My grandchildren love to play at the playground downstairs.,long-term
I need to buy some ingredients for my bak kut teh tonight.,short-term
Did you remember to take your afternoon medication?,healthcare
My sister and I always share our favourite Peranakan recipes.,long-term
The MRT station near my block is undergoing upgrading works.,short-term
I felt dizzy after standing up too quickly yesterday.,healthcare
This old radio has been with me since my early working days.,long-term
Let's go for supper at the twenty-four hour roti prata shop.,short-term
The doctor wants me to come back for a follow-up appointment in two weeks.,healthcare
My son bought me a new smart phone for my birthday last month.,long-term
I saw many people watching the NDP rehearsal from my HDB window.,short-term
Is the queue for registration at the polyclinic usually this long?,healthcare
My family enjoys gathering at East Coast Park for picnics.,long-term
Let's take the shuttle bus to the shopping mall instead of walking.,short-term
"I've been feeling quite breathless recently, should I see a doctor?",healthcare
My eldest brother still lives in the same kampung house we grew up in.,long-term
The hawker centre is very crowded during lunch hour on weekdays.,short-term
The podiatrist said my new shoes are good for my feet.,healthcare
My daughter-in-law is pregnant with her second child.,long-term
Did you manage to get good deals at the Great Singapore Sale?,short-term
"My blood test results came back normal, thank goodness.",healthcare
My husband and I like to take slow walks around the neighbourhood park.,long-term
I'm still recovering from my cataract surgery from last month.,healthcare
My son is thinking of applying for a BTO flat next year.,long-term
The weather today is perfect for drying laundry outside.,short-term
Do you know if there's a free health screening for seniors nearby?,healthcare
My youngest grandchild loves to draw and paint pictures for me.,long-term
"Let's go to the hawker centre for supper, I'm craving mee pok.",short-term
My doctor advised me to cut down on salty foods for my kidneys.,healthcare
I always enjoy spending time with my siblings during festive seasons.,long-term
"The bus fare has increased again, but it's still cheaper than a taxi.",short-term
I need to schedule my dental check-up before the end of the year.,healthcare
"My late mother was an amazing cook, especially her curry fish head.",long-term
The new community garden at the void deck looks very beautiful.,short-term
The physiotherapy exercises are really helping with my stiff neck.,healthcare
My grandchildren always come over during the school holidays.,long-term
I sometimes forget to take my supplements in the morning.,healthcare
My neighbour Uncle Tan has been a good friend since we moved here.,long-term
Let's buy some fresh fruit from the pasar malam tonight.,short-term
My backache flares up when I sit for too long.,healthcare
My family often goes to Coney Island for cycling on weekends.,long-term
The queue at the ATM machine is quite long today.,short-term
I should go for my mammogram screening next month.,healthcare
My husband enjoys watching documentaries about history.,long-term
"Are you going to the grocery store today, I need some bread.",short-term
"The specialist said my condition is stable, just need regular monitoring.",healthcare
My son always makes sure I have enough groceries at home.,long-term
The train was very crowded this morning during peak hour.,short-term
I need to change my diet to help lower my cholesterol levels.,healthcare
My daughter-in-law helps me with my online banking.,long-term
Let's meet for breakfast at the market's hawker centre tomorrow.,short-term
My friend recommended a good TCM physician for my rheumatism.,healthcare
My late wife always cooked my favourite chicken rice.,long-term
The coffee at this kopitiam is much better than the one downstairs.,short-term
I'm due for my annual eye check-up next week.,healthcare
My son works hard to provide for his family.,long-term
The traffic to Orchard Road seems quite bad today.,short-term
The nurse advised me on the proper way to store my insulin.,healthcare
I remember queuing for hours to get our first HDB flat.,long-term
Did you see the advertisement for the new community festival?,short-term
My cough has been bothering me for a few days now.,healthcare
My daughter loves to bake for us every weekend.,long-term
Let's buy some fresh seafood from the wet market for dinner.,short-term
The doctor said I need to go for a colonoscopy soon.,healthcare
My grandson is very good at playing chess.,long-term
The MRT announced a delay due to a signal fault.,short-term
I need to take my medication twice a day after meals.,healthcare
My husband and I enjoy watching local TV dramas together.,long-term
The weather forecast said it's going to be sunny all week.,short-term
My GP advised me to drink more water to stay hydrated.,healthcare
My children often bring me out for meals on special occasions.,long-term
Are you joining the senior exercise class at the community centre?,short-term
The wound on my leg is healing slowly but steadily.,healthcare
"My eldest sister lives in Australia now, but we video call often.",long-term
Let's go for a leisurely stroll along the Punggol Waterway.,short-term
I need to check if my medication is covered by my insurance.,healthcare
My father used to work at the Singapore River as a coolie.,long-term
The prata stall near my block just started selling nasi briyani.,short-term
The clinic just called to remind me of my appointment tomorrow.,healthcare
My youngest son is always busy with his IT work.,long-term
The bus route to the hospital has changed recently.,short-term
My knees sometimes feel weak when I climb stairs.,healthcare
I need to buy some groceries from the FairPrice supermarket.,short-term
The hospital cafeteria food is actually quite decent.,healthcare
My son drives me to my medical appointments.,long-term
Let's try the new economic rice stall at the hawker centre.,short-term
"My skin has been very dry lately, maybe due to the weather.",healthcare
My sister often brings me leftover food from her cooking.,long-term
The community centre is organising a special event for seniors next month.,short-term
I'm scheduled for a follow-up consultation with the dietitian.,healthcare
"The train fare increased slightly this year, did you notice?",short-term
The physiotherapist taught me how to use the exercise bands.,healthcare
My son recently got promoted at his job.,long-term
Did you manage to catch the fireworks from your block on National Day?,short-term
My back is feeling much better after the chiropractic session.,healthcare
My husband enjoys watching the birds from our window.,long-term
Let's take a bus to Chinatown to buy some dried goods.,short-term
I need to get my blood pressure checked regularly.,healthcare
My daughter always reminds me to take my medicine on time.,long-term
The new hawker centre is opening soon near my neighbourhood.,short-term
The nurse gave me some tips on managing my diabetes at home.,healthcare
My son helps me with all my internet banking transactions.,long-term
The bus stop outside my HDB block is now sheltered.,short-term
My feet get swollen if I stand for too long.,healthcare
My grandchildren always come over to celebrate their birthdays.,long-term
The wet market is very lively on Saturday mornings.,short-term
I received my annual health screening results today.,healthcare
My late mother used to make the best Hokkien mee.,long-term
"The weather is very humid today, I feel so sticky.",short-term
The specialist asked me to cut down on red meat.,healthcare
My son's family moved into a bigger flat last year.,long-term
Did you buy any of the Chinese New Year goodies this year?,short-term
I felt a bit dizzy when I got up too fast this morning.,healthcare
My brother still plays badminton every weekend at the community club.,long-term
The new medication has fewer side effects for me.,healthcare
My daughter taught me how to use WhatsApp to chat with family.,long-term
The MRT station at Pasir Ris is undergoing renovations.,short-term
I need to remember to bring my medical card to the polyclinic.,healthcare
My favourite hobby is reading Chinese newspapers every morning.,long-term
What do you think of the new policies announced in the Budget?,short-term
The pain in my shoulder is getting better after the massage.,healthcare
My son-in-law often takes us out for seafood dinners.,long-term
I need to withdraw some cash from the ATM at the void deck.,short-term
The nurse reminded me about the importance of hydration.,healthcare
My daughter helps me pay my bills online every month.,long-term
Let's take a slow walk around the HDB estate tonight.,short-term
My hearing isn't as good as it used to be.,healthcare
My family celebrates my birthday with a big dinner every year.,long-term
The bus arrived much earlier than scheduled today.,short-term
I have to monitor my blood sugar levels diligently.,healthcare
My late husband loved to watch horse racing on TV.,long-term
Did you buy enough oranges for the Chinese New Year visiting?,short-term
The doctor gave me a referral to see a physiotherapist.,healthcare
The queue for the nasi lemak stall is always the longest.,short-term
"My joints feel stiff in the mornings, especially when it's cold.",healthcare
My family is planning a trip to Malaysia for the holidays.,long-term
"Let's go to the hawker centre for supper, I'm craving bak chor mee.",short-term
The specialist wants me to do a follow-up scan next month.,healthcare
My son helps me carry heavy groceries home from the market.,long-term
The lift in my block was out of service for a few hours today.,short-term
I'm going for my annual eye check-up at the optician's.,healthcare
My daughter-in-law is very good at making homemade popiah.,long-term
The community garden is having a planting workshop next Saturday.,short-term
The doctor said I need to cut down on my salt intake.,healthcare
My grandchildren love to play with their toys at my house.,long-term
The weather forecast said it will be sunny with light showers.,short-term
I have an appointment for my dental cleaning next Tuesday.,healthcare
My husband enjoys watching National Geographic documentaries.,long-term
"My skin gets itchy easily these days, especially at night.",healthcare
My sister and I talk on the phone every night.,long-term
The MRT train was quite empty this afternoon.,short-term
The new hospital wing looks very modern and spacious.,healthcare
My daughter helps me remember all my medical appointments.,long-term
My son loves to bring his children to the park nearby.,long-term
Did you hear about the new road closure near the market?,short-term
My back feels much better after the physiotherapy.,healthcare
My daughter-in-law is a very caring person.,long-term
Let's take the bus to the other side of the estate.,short-term
I need to pick up my new spectacles from the optician.,healthcare
My family usually celebrates festive occasions at home.,long-term
The kopi-o at this hawker centre is very strong and fragrant.,short-term
The doctor recommended a low-sodium diet for me.,healthcare
"My son bought a new car recently, very comfortable.",long-term
The supermarket has a promotion on fresh fruits today.,short-term
My high blood pressure has been stable thanks to the medication.,healthcare
My old friends from secondary school still meet up once a year.,long-term
The queue for the MRT was very short this morning.,short-term
I'm due for my flu jab at the polyclinic next month.,healthcare
My wife loves to cook for our family gatherings.,long-term
Let's go to the neighbourhood centre to buy some bread.,short-term
My sugar levels have been consistently good lately.,healthcare
My late father used to enjoy fishing at the pier.,long-term
"The bus fare has increased again, but it's still affordable.",short-term
I need to take my vitamin supplements every morning.,healthcare
My grandson is very good at his PSLE subjects.,long-term
The durian stall at the junction has just opened.,short-term
The doctor advised me to walk for at least thirty minutes daily.,healthcare
My son often takes me to the wet market to buy fresh produce.,long-term
Did you hear about the community event happening at the park?,short-term
"My hand shakes a little sometimes, but it's not too bad.",healthcare
My daughter-in-law is expecting her third child soon.,long-term
I need to go for my regular check-up at the specialist clinic.,healthcare
My husband and I enjoy watching birds at the park.,long-term
The hawker centre has just renovated and looks very clean.,short-term
My new medication for my allergies is working well.,healthcare
My son helps me with my mobile phone issues.,long-term
The traffic was surprisingly smooth this morning.,short-term
I have to visit the doctor again next week for my follow-up.,healthcare
Let's go for a walk in the park before it gets too dark.,short-term
My feet are often swollen by the end of the day.,healthcare
My wife loves to grow herbs in our small balcony garden.,long-term
The nurse gave me advice on how to manage my diet.,healthcare
My son is very supportive and helps me a lot.,long-term
The bus was delayed by about fifteen minutes today.,short-term
My eyes get tired easily after reading for a long time.,healthcare
My family often has potluck dinners during festive seasons.,long-term
I'm going for my annual health screening at the polyclinic.,healthcare
My husband and I enjoy watching TV dramas together.,long-term
The new cream for my skin rash is quite effective.,healthcare
Let's go for a coffee at the kopitiam near the market.,short-term
My blood pressure was a little high during my last check-up.,healthcare
My daughter-in-law makes the best curry chicken.,long-term
