text,label,category
The weather today is perfect for some light gardening.,0,health_hobbies
Have you seen the new exercise machines at the fitness corner?,1,health_hobbies
I feel much more flexible after attending the yoga classes.,0,health_hobbies
The senior activity centre provides befriending services.,0,health_hobbies
It's good to keep your social circle active and engaging.,0,health_hobbies
What's your favourite way to keep your heart healthy?,1,health_hobbies
I enjoy listening to classical music while I relax.,0,health_hobbies
The community garden has a good composting system now.,0,health_hobbies
Are you joining the senior line dancing class next week?,1,health_hobbies
My granddaughter helps me with my gardening chores.,0,health_hobbies
We should go for a walk at the Wetlands Reserve soon.,0,health_hobbies
Did you receive the invitation for the community block party?,1,health_hobbies
I try to limit my screen time before going to bed.,0,health_hobbies
The senior support group offers a safe space to share experiences.,0,health_hobbies
It's important to maintain a healthy weight as we age.,0,health_hobbies
What kind of local snacks do you enjoy eating?,1,health_hobbies
I enjoy learning new languages in my free time.,0,health_hobbies
The community centre has a new schedule for senior fitness classes.,0,health_hobbies
Do you know anyone who teaches traditional crafts?,1,health_hobbies
My son often brings me healthy fruit juices.,0,health_hobbies
The park connector is usually very quiet in the early mornings.,0,health_hobbies
Have you tried any home remedies for your cough?,1,health_hobbies
I like to spend time admiring the nature around me.,0,health_hobbies
The senior group often goes for cultural performances.,0,health_hobbies
What's your favourite part about living in Singapore?,1,health_hobbies
I enjoy volunteering at the local soup kitchen.,0,health_hobbies
"The weather is very hot, remember to seek shade.",0,health_hobbies
Are you joining the senior photography workshop?,1,health_hobbies
My neighbour shared some delicious homemade curry puffs.,0,health_hobbies
It's important to take short breaks and rest your eyes when reading.,0,health_hobbies
"Did you go to the *pasar malam* last night, *ah*?",1,health_hobbies
I feel more focused after a morning walk.,0,health_hobbies
The community centre offers free legal clinics for seniors.,0,health_hobbies
"Remember to bring your umbrella out today, it might rain.",0,health_hobbies
How do you keep your cholesterol levels in check?,1,health_hobbies
My wife makes the best *kaya* toast for breakfast.,0,health_hobbies
The brisk walking helps me maintain a good mood.,0,health_hobbies
What's your favourite type of durian?,1,health_hobbies
I enjoy learning about different cultures and traditions.,0,health_hobbies
The public libraries have many e-books for seniors.,0,health_hobbies
Do you have any tips for growing beautiful orchids?,1,health_hobbies
My grandchildren often show me how to use new apps.,0,health_hobbies
The senior citizens' club organises many social gatherings.,0,health_hobbies
Have you attended any talks on cybersecurity for seniors?,1,health_hobbies
I try to include more protein in my diet.,0,health_hobbies
The tai chi movements are good for improving mental clarity.,0,health_hobbies
Are you planning to celebrate your birthday at the community centre?,1,health_hobbies
My daughter takes me to the wet market every Saturday.,0,health_hobbies
We should visit the new nature park at Tengah soon.,0,health_hobbies
Did you hear about the free health screening for diabetes?,1,health_hobbies
I feel much calmer after spending time in nature.,0,health_hobbies
The senior exercise group is very encouraging.,0,health_hobbies
It's important to keep a positive outlook on life.,0,health_hobbies
What kind of fish do you prefer for steaming?,1,health_hobbies
I enjoy sharing stories with my neighbours over tea.,0,health_hobbies
The community garden has many different types of fruit trees.,0,health_hobbies
Do you have any advice for maintaining good eyesight?,1,health_hobbies
My wife and I often go for leisurely strolls in the evening.,0,health_hobbies
The weather today is just right for a walk in the park.,0,health_hobbies
Have you seen the new public fitness equipment at the park?,1,health_hobbies
I feel much more agile after doing my morning exercises.,0,health_hobbies
The senior activity centre organises various cultural events.,0,health_hobbies
Remember to take breaks from looking at screens to rest your eyes.,0,health_hobbies
How often do you visit your grandchildren?,1,health_hobbies
My son often brings me fresh bread from the bakery.,0,health_hobbies
The brisk walking helps clear my sinuses in the morning.,0,health_hobbies
What's your favourite type of local dessert?,1,health_hobbies
I enjoy cooking healthy meals for my family and friends.,0,health_hobbies
The community centre has a new section for senior-friendly books.,0,health_hobbies
Are you joining the community art exhibition this year?,1,health_hobbies
My grandchildren love to hear my stories about growing up in Singapore.,0,health_hobbies
We should go for a walk along the Southern Ridges soon.,0,health_hobbies
Did you receive the brochure for the senior travel packages?,1,health_hobbies
I try to include more whole grains in my diet.,0,health_hobbies
The senior volunteer group helps out at various charities.,0,health_hobbies
It's good to keep your mind stimulated with new challenges.,0,health_hobbies
What kind of exercise do you do to keep your back strong?,1,health_hobbies
I enjoy listening to the radio while doing chores.,0,health_hobbies
The community garden has a lovely koi pond now.,0,health_hobbies
Do you have any special techniques for growing juicy tomatoes?,1,health_hobbies
My wife often brings me to visit different community centres.,0,health_hobbies
The afternoon is a good time for a quiet read indoors.,0,health_hobbies
Have you seen the new inclusive playground near your block?,1,health_hobbies
I feel much more resilient after facing challenges.,0,health_hobbies
The senior activity centre has many resources for healthy living.,0,health_hobbies
Remember to hydrate well after spending time outdoors.,0,health_hobbies
How do you stay active during the rainy season?,1,health_hobbies
My daughter helps me with my online grocery shopping.,0,health_hobbies
The tai chi movements help me improve my focus and concentration.,0,health_hobbies
What's your favourite place to relax and unwind?,1,health_hobbies
I enjoy knitting blankets for charity.,0,health_hobbies
The community centre organises monthly talks on various topics.,0,health_hobbies
Did you participate in the community recycling drive?,1,health_hobbies
I feel much more refreshed after a good shower.,0,health_hobbies
The senior group often goes for visits to local farms.,0,health_hobbies
Remember to wear comfortable clothing when exercising.,0,health_hobbies
How often do you go for a swim?,1,health_hobbies
My son sometimes takes me to watch movies at the cinema.,0,health_hobbies
The brisk walking helps me maintain my stamina.,0,health_hobbies
What kind of soup do you make when you feel unwell?,1,health_hobbies
I enjoy learning new recipes from different cuisines.,0,health_hobbies
The public parks have designated areas for senior exercises.,0,health_hobbies
Do you have any tips for keeping your joints flexible?,1,health_hobbies
My grandchildren love to play hide-and-seek in the park.,0,health_hobbies
The senior activity centre organises excursions to museums.,0,health_hobbies
Have you renewed your membership for the senior club?,1,health_hobbies
I try to avoid excessive salt in my diet.,0,health_hobbies
The tai chi movements are very gentle on the joints.,0,health_hobbies
Are you planning to volunteer for any community events?,1,health_hobbies
My daughter takes me to the hairdressers every few months.,0,health_hobbies
We should visit the new mural art trail in Joo Chiat soon.,0,health_hobbies
Did you hear about the new community health programme?,1,health_hobbies
I feel much happier when I spend time with my family.,0,health_hobbies
The senior exercise group has a new instructor.,0,health_hobbies
It's important to get enough rest to stay healthy.,0,health_hobbies
What kind of fruits do you enjoy eating regularly?,1,health_hobbies
I enjoy sharing my favourite books with my friends.,0,health_hobbies
The community garden has many different types of herbs.,0,health_hobbies
Do you have any advice for managing stress effectively?,1,health_hobbies
My wife and I often take the bus to explore different neighbourhoods.,0,health_hobbies
The weather today is quite pleasant for an outdoor activity.,0,health_hobbies
Have you checked your blood sugar levels recently?,1,health_hobbies
I feel much more energetic after a healthy breakfast.,0,health_hobbies
The senior activity centre provides free health screenings.,0,health_hobbies
Remember to stay safe and vigilant when you are out.,0,health_hobbies
How do you maintain a healthy lifestyle?,1,health_hobbies
My son often brings me a warm cup of Milo in the morning.,0,health_hobbies
The brisk walking helps me relieve stress and anxiety.,0,health_hobbies
What's your favourite way to keep your brain active?,1,health_hobbies
"I enjoy spending time in my garden, watching things grow.",0,health_hobbies
The community centre organises festive celebrations for seniors.,0,health_hobbies
Are you joining the community singing group?,1,health_hobbies
My grandchildren love to help me bake cookies.,0,health_hobbies
We should go for a walk at Coney Island Park soon.,0,health_hobbies
Did you attend the talk on preventing dementia?,1,health_hobbies
I try to include more fibre-rich foods in my meals.,0,health_hobbies
The senior volunteer group helps distribute food to the needy.,0,health_hobbies
It's good to keep a routine to stay organised.,0,health_hobbies
What kind of puzzles do you enjoy doing?,1,health_hobbies
I enjoy watching documentaries about nature and history.,0,health_hobbies
The community garden has a good variety of local plants.,0,health_hobbies
Do you have any special memories of old Singapore?,1,health_hobbies
My wife often makes me a nutritious vegetable juice.,0,health_hobbies
The morning sun is good for boosting your mood.,0,health_hobbies
Have you seen the new murals at the HDB block next door?,1,health_hobbies
I feel much more connected to nature when I am gardening.,0,health_hobbies
The senior activity centre provides free physiotherapy sessions.,0,health_hobbies
Remember to use proper gardening tools to prevent injuries.,0,health_hobbies
How do you stay updated on current events?,1,health_hobbies
My daughter helps me with my technology questions.,0,health_hobbies
The tai chi movements are good for improving joint mobility.,0,health_hobbies
What's your favourite way to spend your golden years?,1,health_hobbies
I enjoy making traditional crafts like weaving and pottery.,0,health_hobbies
The community centre organises monthly bingo sessions for seniors.,0,health_hobbies
Did you participate in the community exercise challenge?,1,health_hobbies
I feel much more peaceful after a quiet afternoon nap.,0,health_hobbies
The senior group often goes for visits to local museums.,0,health_hobbies
Remember to protect your skin from the sun's harmful rays.,0,health_hobbies
How often do you go for your eye check-up?,1,health_hobbies
My son sometimes takes me to watch plays at the theatre.,0,health_hobbies
The brisk walking helps me sleep better at night.,0,health_hobbies
What's your favourite memory of your grandchildren?,1,health_hobbies
I enjoy cooking traditional dishes from my heritage.,0,health_hobbies
The public parks have designated areas for elderly seating.,0,health_hobbies
Do you have any tips for staying hydrated in hot weather?,1,health_hobbies
My grandchildren love to listen to my stories about my youth.,0,health_hobbies
The senior activity centre provides social support for lonely seniors.,0,health_hobbies
Have you joined any online communities for seniors?,1,health_hobbies
I try to include more lean protein in my meals.,0,health_hobbies
The tai chi movements are very relaxing for the body and mind.,0,health_hobbies
Are you planning to attend any workshops on digital skills?,1,health_hobbies
My daughter helps me with my financial planning.,0,health_hobbies
We should visit the new exhibitions at the ArtScience Museum soon.,0,health_hobbies
Did you hear about the new community garden initiative?,1,health_hobbies
I feel much more grateful for the simple things in life.,0,health_hobbies
The senior exercise group has a very friendly atmosphere.,0,health_hobbies
It's important to keep your bones strong and healthy.,0,health_hobbies
What kind of traditional games did you play as a child?,1,health_hobbies
I enjoy listening to podcasts about various interesting topics.,0,health_hobbies
The community garden has a good variety of medicinal plants.,0,health_hobbies
Do you have any advice for keeping your mind sharp as you age?,1,health_hobbies
My wife often brings me fresh flowers from the market.,0,health_hobbies
The morning is my favourite time to go for a peaceful walk.,0,health_hobbies
Have you tried any new exercise classes at the community centre?,1,health_hobbies
I feel much more refreshed after a good night's sleep.,0,health_hobbies
The senior activity centre organises various recreational activities.,0,health_hobbies
Remember to check the weather forecast before heading out for a walk.,0,health_hobbies
How do you maintain a positive mindset every day?,1,health_hobbies
My son often brings me healthy snacks when he visits.,0,health_hobbies
The brisk walking helps me stay energised throughout the day.,0,health_hobbies
What's your favourite way to celebrate special occasions?,1,health_hobbies
I enjoy spending time with my family and creating new memories.,0,health_hobbies
The community centre organises many inter-generational events.,0,health_hobbies
Are you joining the community dance performance this year?,1,health_hobbies
My grandchildren love to help me with my baking.,0,health_hobbies
We should visit the new exhibition at the National Museum soon.,0,health_hobbies
Did you attend the talk on healthy eating for seniors?,1,health_hobbies
I try to include more fruits and vegetables in every meal.,0,health_hobbies
The senior volunteer group helps with various community projects.,0,health_hobbies
It's good to keep a balanced diet for overall health.,0,health_hobbies
What kind of books do you enjoy reading?,1,health_hobbies
I enjoy painting landscapes and nature scenes.,0,health_hobbies
The community garden has a good variety of seasonal produce.,0,health_hobbies
Do you have any specific stretches you do for your back pain?,1,health_hobbies
My wife often makes me a fresh cup of ginger tea.,0,health_hobbies
The afternoon is a good time for some light reading.,0,health_hobbies
Have you joined the senior photography club?,1,health_hobbies
I feel much more alert after a brisk morning walk.,0,health_hobbies
The senior activity centre provides counselling services for seniors.,0,health_hobbies
Remember to take your medication at the same time every day.,0,health_hobbies
How do you manage your daily schedule effectively?,1,health_hobbies
My daughter helps me with my appointments and errands.,0,health_hobbies
The tai chi movements are good for improving blood circulation.,0,health_hobbies
What's your favourite hobby that brings you joy?,1,health_hobbies
I enjoy making handmade cards for my friends and family.,0,health_hobbies
The community centre organises various educational workshops for seniors.,0,health_hobbies
Did you participate in the community singing festival?,1,health_hobbies
I feel much more grateful for the simple pleasures in life.,0,health_hobbies
The senior group often goes for nature walks in different parks.,0,health_hobbies
Remember to get regular exercise to keep your heart healthy.,0,health_hobbies
How often do you go for a brisk walk?,1,health_hobbies
My son often brings me my favourite *kueh* from the market.,0,health_hobbies
The brisk walking helps me clear my mind and feel refreshed.,0,health_hobbies
What's your favourite local coffee shop for breakfast?,1,health_hobbies
I enjoy cooking healthy and delicious meals for my family.,0,health_hobbies
The community centre has a good variety of senior-friendly games.,0,health_hobbies
Do you have any tips for growing beautiful roses?,1,health_hobbies
My grandchildren love to help me with my gardening tasks.,0,health_hobbies
The senior activity centre provides social activities for lonely seniors.,0,health_hobbies
Have you renewed your senior citizen concession card?,1,health_hobbies
I try to include more calcium-rich foods in my diet.,0,health_hobbies
The tai chi movements are very beneficial for improving balance.,0,health_hobbies
Are you planning to attend any talks on healthy eating?,1,health_hobbies
My daughter takes me to visit my relatives on weekends.,0,health_hobbies
We should visit the new bird park at Mandai soon.,0,health_hobbies
Did you hear about the new community health screening programme?,1,health_hobbies
I feel much more at peace after spending time in my garden.,0,health_hobbies
The senior exercise group has a new set of exercises.,0,health_hobbies
It's important to keep your mind engaged and challenged.,0,health_hobbies
What kind of local dishes do you enjoy cooking the most?,1,health_hobbies
I enjoy sharing my gardening experiences with my friends.,0,health_hobbies
The community garden has many different types of spices.,0,health_hobbies
Do you have any advice for keeping your skin healthy and moisturised?,1,health_hobbies
My wife and I often take the MRT to explore different parts of Singapore.,0,health_hobbies
The weather today is perfect for an afternoon stroll.,0,health_hobbies
Have you seen the new public art installations around your neighbourhood?,1,health_hobbies
I feel much more invigorated after a refreshing shower.,0,health_hobbies
The senior activity centre provides various support services for seniors.,0,health_hobbies
Remember to wear comfortable shoes for your long walks.,0,health_hobbies
How do you stay motivated to learn new things?,1,health_hobbies
My daughter helps me with my online research.,0,health_hobbies
The tai chi movements are good for improving flexibility and agility.,0,health_hobbies
What's your favourite way to spend quality time with your family?,1,health_hobbies
I enjoy making traditional snacks and desserts for my family.,0,health_hobbies
The community centre organises monthly talks on various health topics.,0,health_hobbies
Did you participate in the community dance workshop?,1,health_hobbies
I feel much more joyful when I spend time with my grandchildren.,0,health_hobbies
The senior group often goes for visits to local heritage sites.,0,health_hobbies
Remember to get enough sleep for good overall health.,0,health_hobbies
How often do you visit the hawker centre for meals?,1,health_hobbies
My son often brings me my favourite *rojak* from the hawker centre.,0,health_hobbies
The brisk walking helps me maintain a good level of fitness.,0,health_hobbies
What's your favourite type of local soup?,1,health_hobbies
I enjoy cooking healthy and delicious meals for myself and my wife.,0,health_hobbies
The community centre has a good variety of senior-friendly activities.,0,health_hobbies
Do you have any tips for growing beautiful orchids at home?,1,health_hobbies
My grandchildren love to help me with my household chores.,0,health_hobbies
The senior activity centre provides social gatherings for lonely seniors.,0,health_hobbies
Have you seen the new community garden near your HDB block?,1,health_hobbies
I try to include more colourful vegetables in my diet.,0,health_hobbies
The tai chi movements are very gentle and suitable for all ages.,0,health_hobbies
Are you planning to attend any workshops on art and craft?,1,health_hobbies
My daughter takes me to visit my friends on weekdays.,0,health_hobbies
We should visit the new exhibition at the Science Centre soon.,0,health_hobbies
Did you hear about the new community health programme for seniors?,1,health_hobbies
I feel much more energized after a good rest.,0,health_hobbies
The senior exercise group has a very supportive environment.,0,health_hobbies
It's important to keep your immune system strong and healthy.,0,health_hobbies
What kind of local fruits do you enjoy eating the most?,1,health_hobbies
I enjoy sharing my favourite recipes with my friends and family.,0,health_hobbies
The community garden has many different types of edible plants.,0,health_hobbies
Do you have any advice for keeping your mind sharp and active?,1,health_hobbies
My wife and I often take the bus to explore different parts of the island.,0,health_hobbies
The weather today is quite pleasant for an outdoor walk.,0,health_hobbies
Have you checked your blood pressure recently?,1,health_hobbies
I feel much more productive after a healthy breakfast.,0,health_hobbies
The senior activity centre provides various social and recreational activities.,0,health_hobbies
Remember to stay safe and alert when you are out alone.,0,health_hobbies
How do you maintain a healthy weight as you age?,1,health_hobbies
My son often brings me my favourite *chai tow kway* from the hawker centre.,0,health_hobbies
The brisk walking helps me maintain a good level of energy.,0,health_hobbies
What's your favourite memory from your childhood?,1,health_hobbies
"I enjoy spending time in my garden, watching the flowers bloom.",0,health_hobbies
The community centre organises various festive celebrations for seniors.,0,health_hobbies
Are you joining the community choir group?,1,health_hobbies
My grandchildren love to help me with my cooking tasks.,0,health_hobbies
I try to include more plant-based protein in my diet.,0,health_hobbies
The senior volunteer group helps with various community outreach programmes.,0,health_hobbies
"It's good to keep a positive outlook on life, *lah*.",0,health_hobbies
My grandson just started Primary One this year.,0,family_interactions
My granddaughter is taking ballet classes now.,0,family_interactions
Do your grandchildren enjoy their CCA?,1,family_interactions
They visit us every Sunday for dinner.,0,family_interactions
Are your grandchildren coming over this weekend?,1,family_interactions
My youngest grandson is so cheeky these days.,0,family_interactions
Did your granddaughter pass her PSLE with good results?,1,family_interactions
I love watching them play at the playground.,0,family_interactions
What activities do your grandchildren enjoy most?,1,family_interactions
My grandson always asks for my mee siam.,0,family_interactions
Do you help your grandchildren with their homework?,1,family_interactions
They are very active and love outdoor games.,0,family_interactions
Is your granddaughter going for tuition classes?,1,family_interactions
My grandson is very good at drawing.,0,family_interactions
My daughter usually calls me every day.,0,family_interactions
When was the last time your son came to visit?,1,family_interactions
My children take me to the doctor appointments.,0,family_interactions
Does your daughter live far from you?,1,family_interactions
My son works very hard in his new job.,0,family_interactions
How often do your children bring their families over?,1,family_interactions
I worry about my son's long working hours.,0,family_interactions
Are your children helping you with household chores?,1,family_interactions
My daughter sends me pictures of my grandchildren daily.,0,family_interactions
What do your children do for a living?,1,family_interactions
They always make sure I have enough food in the fridge.,0,family_interactions
Do your children bring you out for makan often?,1,family_interactions
My son just got promoted at work.,0,family_interactions
Is your daughter planning to move closer to you?,1,family_interactions
We had a lovely dinner with my children last night.,0,family_interactions
We are having a big family reunion for Chinese New Year.,0,family_interactions
Have you seen your sister recently?,1,family_interactions
My nephew is getting married next year.,0,family_interactions
Are you going to your cousin's house for Hari Raya?,1,family_interactions
The family picnic at East Coast Park was so fun.,0,family_interactions
Did all your relatives come for the gathering last month?,1,family_interactions
My auntie makes the best pineapple tarts.,0,family_interactions
How is your brother's health these days?,1,family_interactions
We went to visit my cousin in Jurong yesterday.,0,family_interactions
Is your niece studying overseas now?,1,family_interactions
My relatives often bring me fresh fruit from their garden.,0,family_interactions
Do you still play mahjong with your family members?,1,family_interactions
It's nice to catch up with all the relatives.,0,family_interactions
Who is hosting the family dinner this year?,1,family_interactions
My grand-niece just graduated from polytechnic.,0,family_interactions
"It's hard to be a caregiver sometimes, but I try my best.",0,family_interactions
Do you have help looking after your spouse?,1,family_interactions
My children take turns to visit me and help out.,0,family_interactions
Are you getting enough rest yourself?,1,family_interactions
I'm thankful my daughter helps me with my medications.,0,family_interactions
Who cooks your meals when your children are busy?,1,family_interactions
It's important to have a strong family support system.,0,family_interactions
Have you considered joining a senior activity centre?,1,family_interactions
My son installed a ramp at home for easier movement.,0,family_interactions
Is it difficult to manage your daily tasks alone?,1,family_interactions
I appreciate all the help my family gives me.,0,family_interactions
Do you talk to your children about your health concerns?,1,family_interactions
My grandchild often reads to me in the evenings.,0,family_interactions
How do you manage your appointments and errands?,1,family_interactions
My family encourages me to stay active and healthy.,0,family_interactions
I cooked chicken rice for my family last Sunday.,0,family_interactions
Do your grandchildren like your cooking?,1,family_interactions
We always eat bak kut teh together on Saturdays.,0,family_interactions
Where do you usually go for family dinners?,1,family_interactions
My daughter brought me some delicious durian yesterday.,0,family_interactions
Have you tried the new hawker stall near your HDB?,1,family_interactions
I love to garden with my grandchildren.,0,family_interactions
Does your family enjoy going for walks in the park?,1,family_interactions
My son bought me a new set of mahjong tiles.,0,family_interactions
What are your favourite family activities?,1,family_interactions
We often go to the market together on weekend mornings.,0,family_interactions
Do you still make your traditional kuih-kuih?,1,family_interactions
My grandchildren helped me bake cookies last week.,0,family_interactions
Is your family planning a holiday trip soon?,1,family_interactions
I enjoy quiet evenings reading while my family is around.,0,family_interactions
Life is different now that my children are grown up.,0,family_interactions
Do you miss the old days when your children were young?,1,family_interactions
I always tell my grandchildren stories from my youth.,0,family_interactions
How do you keep in touch with your distant relatives?,1,family_interactions
It's wonderful to see my family growing bigger.,0,family_interactions
What's the best advice you've given your children?,1,family_interactions
My son helped me set up my new smartphone.,0,family_interactions
Do you prefer calling or video calling your family?,1,family_interactions
We often share old photographs and laugh together.,0,family_interactions
Is your HDB flat big enough for family gatherings?,1,family_interactions
I feel blessed to have such a loving family.,0,family_interactions
What makes you most proud of your family?,1,family_interactions
My grandchildren make so much noise but it's lovely.,0,family_interactions
Are you planning to attend any community events with your family?,1,family_interactions
I try to stay positive and enjoy every day.,0,family_interactions
My grandson is learning to ride his bicycle now.,0,family_interactions
Is your granddaughter speaking many new words?,1,family_interactions
"They are growing up so fast, I can barely keep up.",0,family_interactions
Do your grandchildren like to read storybooks?,1,family_interactions
My youngest grandchild has a very cheerful personality.,0,family_interactions
Have your grandchildren started kindergarten yet?,1,family_interactions
I love seeing their drawings and school projects.,0,family_interactions
What kind of games do your grandchildren play?,1,family_interactions
My granddaughter helped me water my plants this morning.,0,family_interactions
Do you teach your grandchildren traditional games?,1,family_interactions
They often sleep over at my place during the holidays.,0,family_interactions
Is your grandchild very good at sports?,1,family_interactions
I always buy them their favourite snacks.,0,family_interactions
What do your grandchildren want to be when they grow up?,1,family_interactions
My grandchildren always brighten up my day.,0,family_interactions
My daughter had a bit of a cold last week.,0,family_interactions
Is your son keeping well these days?,1,family_interactions
I always remind my children to eat healthy.,0,family_interactions
Do your children get enough rest with their busy schedules?,1,family_interactions
My son goes for regular check-ups at the polyclinic.,0,family_interactions
Are your children vaccinated against the flu?,1,family_interactions
I worry less now that my children are settled.,0,family_interactions
Have your children faced any health challenges recently?,1,family_interactions
My daughter exercises regularly to stay fit.,0,family_interactions
Do you discuss health matters with your children?,1,family_interactions
They always encourage me to go for my daily walks.,0,family_interactions
Is your family particular about healthy eating habits?,1,family_interactions
My son found a good nutritionist for the family.,0,family_interactions
Does your daughter take care of herself well?,1,family_interactions
I hope my children always stay healthy and happy.,0,family_interactions
My cousin just moved into a new HDB flat.,0,family_interactions
How is your nephew settling into his first job?,1,family_interactions
We visited my sister-in-law in Ang Mo Kio last week.,0,family_interactions
Is your extended family planning a trip together?,1,family_interactions
My auntie is celebrating her 80th birthday soon.,0,family_interactions
Do you see your siblings often these days?,1,family_interactions
It's nice to maintain strong ties with all our relatives.,0,family_interactions
Who in your family still lives in the same neighbourhood?,1,family_interactions
My niece got a scholarship to study abroad.,0,family_interactions
Did your cousin's child get into a good school?,1,family_interactions
We had a lovely chat with my uncle at the kopi tiam.,0,family_interactions
Is your grand-niece also pursuing a degree in engineering?,1,family_interactions
"My family is very close-knit, which I'm grateful for.",0,family_interactions
Have you heard any news from your relatives overseas?,1,family_interactions
We always make an effort to attend family celebrations.,0,family_interactions
We had a very noisy and fun Christmas dinner.,0,family_interactions
Are you preparing for Hari Raya Puasa next month?,1,family_interactions
My son organised a surprise birthday party for me.,0,family_interactions
Did your family go for reunion dinner at a restaurant this year?,1,family_interactions
Deepavali was a beautiful celebration with all the lights.,0,family_interactions
What are your plans for the upcoming Lunar New Year?,1,family_interactions
My granddaughter’s graduation ceremony was very touching.,0,family_interactions
Is your family attending any weddings soon?,1,family_interactions
We always exchange gifts during festive seasons.,0,family_interactions
Do you enjoy cooking traditional dishes for special occasions?,1,family_interactions
My children bought me new clothes for the festival.,0,family_interactions
Who is responsible for decorating the house for celebrations?,1,family_interactions
It’s always wonderful to have everyone under one roof.,0,family_interactions
Are your grandchildren excited about the school holidays?,1,family_interactions
My family traditions are very important to me.,0,family_interactions
I enjoy my morning walks at the nearby park with my husband.,0,family_interactions
Do you have any hobbies you share with your children?,1,family_interactions
My daughter bought me a new set of gardening tools.,0,family_interactions
What do you do to relax after a long day?,1,family_interactions
I often meet my friends for coffee at the void deck.,0,family_interactions
Does your family like to go shopping together?,1,family_interactions
My son always helps me carry my groceries home.,0,family_interactions
Have you picked up any new skills recently?,1,family_interactions
I like to listen to the radio and read the newspaper.,0,family_interactions
Are you planning any trips within Singapore with your family?,1,family_interactions
My grandchildren love to hear my old stories.,0,family_interactions
Do you help your children with anything specific around the house?,1,family_interactions
"I find joy in simple things, like watching my plants grow.",0,family_interactions
What's your favourite thing to do on a quiet afternoon?,1,family_interactions
My daughter-in-law often bakes delicious cakes for us.,0,family_interactions
It's good to teach children respect for their elders.,0,family_interactions
Do your children consult you before making big decisions?,1,family_interactions
My family believes in supporting each other through thick and thin.,0,family_interactions
What values do you try to instill in your grandchildren?,1,family_interactions
I always tell my children to be kind and humble.,0,family_interactions
Is communication important in your family?,1,family_interactions
My family understands the importance of hard work.,0,family_interactions
Do your children often visit their grandparents?,1,family_interactions
I try to be a good role model for my younger family members.,0,family_interactions
How do you resolve disagreements within the family?,1,family_interactions
Our family bond has grown stronger over the years.,0,family_interactions
Are your grandchildren taught to speak Mandarin or other dialects?,1,family_interactions
My children always remember my birthday and Mother's Day.,0,family_interactions
What do you cherish most about your family life?,1,family_interactions
I am truly grateful for my loving and supportive family.,0,family_interactions
My grandson is very studious and loves science.,0,family_interactions
Is your granddaughter preparing for her O-levels soon?,1,family_interactions
They have a school concert next month that I plan to attend.,0,family_interactions
Do your grandchildren often ask you for help with school projects?,1,family_interactions
My youngest grandchild wants to be a pilot when he grows up.,0,family_interactions
What schools are your older grandchildren aiming for?,1,family_interactions
I always encourage them to do their best in their studies.,0,family_interactions
Did your grandchildren participate in any inter-school competitions?,1,family_interactions
My granddaughter received an award for her good conduct.,0,family_interactions
Are your grandchildren looking forward to their school holidays?,1,family_interactions
They talk about their friends and teachers a lot.,0,family_interactions
Do you ever go to their school events or sports days?,1,family_interactions
I make sure they have a quiet place to do their homework.,0,family_interactions
Has your grandchild chosen a course for polytechnic yet?,1,family_interactions
It’s lovely to hear about their daily school adventures.,0,family_interactions
My son recently bought a new car for the family.,0,family_interactions
Is your daughter planning to start her own business?,1,family_interactions
They are saving up to buy a bigger HDB flat.,0,family_interactions
Do your children often ask you for advice on financial matters?,1,family_interactions
My daughter takes good care of her own family.,0,family_interactions
Are your children considering retirement plans yet?,1,family_interactions
I'm happy to see my children achieve their goals.,0,family_interactions
Have your children thought about their own care arrangements in the future?,1,family_interactions
My son always makes sure I have enough allowance.,0,family_interactions
Do your children plan to travel more now that they are older?,1,family_interactions
They recently redecorated their house.,0,family_interactions
Is your son planning a big move for his career?,1,family_interactions
My children are very responsible and independent.,0,family_interactions
What are your hopes for your children's future?,1,family_interactions
I am proud of the adults my children have become.,0,family_interactions
My sister often brings me food when she cooks too much.,0,family_interactions
Do you and your siblings often reminisce about childhood?,1,family_interactions
We shared many laughs about our younger days at the family gathering.,0,family_interactions
Is your cousin still living in the same block as you?,1,family_interactions
My brother helped me fix the broken tap last week.,0,family_interactions
Have you and your relatives planned any group activities?,1,family_interactions
It's comforting to know my relatives are nearby.,0,family_interactions
Do you remember our grand-auntie's famous laksa recipe?,1,family_interactions
My niece is very helpful with the elderly folks in our family.,0,family_interactions
Are there any family stories you often share with the younger generation?,1,family_interactions
We often visit my uncle and auntie in their nursing home.,0,family_interactions
How do you keep the family history alive for your grandchildren?,1,family_interactions
My family network is strong and reliable.,0,family_interactions
Does your extended family have annual traditions?,1,family_interactions
We have a family chat group to keep everyone updated.,0,family_interactions
My grandchildren love to eat chicken wings from the hawker centre.,0,family_interactions
Do you enjoy eating out at restaurants with your family?,1,family_interactions
We went to a nice Zi Char place for dinner last night.,0,family_interactions
Which hawker centre is your family's favourite?,1,family_interactions
My daughter often buys me my favourite kueh from the market.,0,family_interactions
Are you planning a big family feast for any occasion soon?,1,family_interactions
I love cooking traditional dishes for my children and grandchildren.,0,family_interactions
Does your family enjoy trying new cuisines together?,1,family_interactions
My son always makes sure I have enough groceries at home.,0,family_interactions
Have you tried the famous prata shop in your neighbourhood?,1,family_interactions
We had a wonderful dim sum brunch with the whole family.,0,family_interactions
Do your grandchildren have any specific food requests when they visit?,1,family_interactions
