text,label
I miss the taste of traditional Hainanese chicken rice from my youth.,0
Is there a direct bus to the nearest polyclinic?,1
Did you manage to redeem your free flu shot at the polyclinic?,1
The traffic jams during peak hours are getting worse.,0
I like to keep my HDB flat clean and tidy.,0
Have you tried the famous carrot cake stall at the hawker centre?,1
Is it easy to find parking near the wet market on weekends?,1
I remember when the HDB flats were much cheaper.,0
Do you think the weather will be good for a walk later?,1
I enjoy watching the people go by from my HDB balcony.,0
Have you stocked up on your groceries for the week?,1
The public libraries in Singapore are really well-maintained.,0
Did you go to the senior fair at the expo this year?,1
Is the bus system user-friendly for elderly people?,1
My friends and I usually gather at the community centre for activities.,0
When is the next Getai performance in our area?,1
I find it harder to carry heavy groceries from the market now.,0
Have you seen the new bus shelters with green roofs?,1
My family and I always have a big reunion dinner during Chinese New Year.,0
Do you still read the physical newspaper every day?,1
The prices of vegetables at the wet market can vary greatly.,0
What's your favourite hawker food for a quick lunch?,1
I remember watching outdoor movies at the drive-in cinema.,0
Is the MRT station near your home equipped with lifts?,1
My daughter brought me some delicious Tau Huay from the local shop.,0
Are you planning to go overseas for a holiday soon?,1
I often listen to old songs on the radio while cooking.,0
Have you heard about the new health initiatives for seniors?,1
Did you buy your angbaos from the bank already?,1
My grandchildren are learning how to speak Mandarin at school.,0
Which bus goes to the nearest temple?,1
I miss the simple life we had when I was young.,0
Is the market still open this late on a Sunday?,1
I like to spend my afternoons reading books at home.,0
Have you visited the new Punggol waterway park?,1
My neighbour brings me freshly baked bread sometimes.,0
Do you prefer the East or West side of Singapore?,1
The queues for the MRT during morning rush hour are always so long.,0
I enjoy seeing the changes happening in our HDB town.,0
Did you participate in the community gardening project?,1
My legs get tired easily after walking for too long.,0
I always make sure to have enough medication at home.,0
Have you heard about the new seniors' discount at the supermarket?,1
I often watch the news to stay updated on current events.,0
I still remember the names of all my primary school classmates.,0
Do you take the bus or MRT when you visit your children?,1
The community centre has some interesting workshops for seniors.,0
Is it true that the older HDB flats are getting renovated?,1
I love the smell of frying dough from the nearby roti prata stall.,0
Have you bought your new clothes for Hari Raya?,1
My wife and I enjoy taking leisurely walks in the park.,0
What’s the best time to visit the wet market to avoid crowds?,1
I like to keep my mind active by doing crossword puzzles.,0
Did you see the Getai performance during the Hungry Ghost Festival?,1
My doctor told me to include more greens in my diet.,0
Are there any good sales for household items at local shops?,1
How many angbaos do you usually give out during CNY?,1
The MRT system is much faster than taking the bus for long distances.,0
Have you tried the new kaya toast recipe I gave you?,1
My son bought me a new fan because of the hot weather.,0
Is the polyclinic open on public holidays?,1
Do you still visit your childhood home in the old estate?,1
The hawker food here is still very affordable compared to restaurants.,0
What time does the last bus pass your HDB block?,1
I always buy a copy of the Chinese newspaper every morning.,0
Did you go to the GSS this year to buy anything?,1
My wife loves to cook traditional Hainanese dishes.,0
Are you planning to attend any community events this month?,1
I remember when the buses were not air-conditioned.,0
Have you tried the famous nasi lemak stall at Adam Road?,1
My daughter brought me some fresh durians from the market.,0
Is the void deck still a popular spot for neighbours to gather?,1
What's the best route to take to avoid the rush hour traffic?,1
My friends and I enjoy our morning kopi at the kopitiam.,0
Did you get a good deal on your groceries at NTUC FairPrice?,1
I find it relaxing to just sit at the park and watch people.,0
Are you going to the senior exercise class at the park this week?,1
The cost of living in Singapore seems to be always increasing.,0
Did you see the new community garden downstairs?,1
My neighbour helped me carry groceries up the stairs.,0
The lift is always so fast these days.,0
Is the void deck often used for neighbourhood events?,1
I remember when this HDB block was first built.,0
Are you going to the Residents' Committee meeting later?,1
The cleaner always keeps our corridor spotless.,0
Have you seen the new exercise corner near the playground?,1
My flat gets a lot of afternoon sun.,0
Is the minimart downstairs still open so late?,1
We used to play chapteh at the void deck.,0
The HDB common areas are looking very well maintained.,0
Did you hear about the new upgrading works in our estate?,1
It's nice to see neighbours chatting at the lift lobby.,0
Does your block have a designated recycling point?,1
"This char kway teow is very good, not too oily today.",0
Which stall sells the best kaya toast and soft-boiled eggs?,1
Do you want to share a teh-O-kosong later?,1
"The kopi-gao here is really strong, just how I like it.",0
It's hard to find a seat at this hawker centre during lunch peak hours.,0
Have you tried the laksa from the new stall at the kopitiam?,1
"I always order the carrot cake, both black and white.",0
Is the chicken rice stall open today?,1
This ice kachang is very refreshing on a hot day.,0
Do you prefer mee pok tah or mee kia?,1
I miss the old taste of the wanton mee from my childhood.,0
Are we meeting for breakfast at the kopitiam tomorrow?,1
The chilli at this prawn mee stall is fantastic.,0
Did you manage to get a good seat at the hawker centre?,1
The bak chor mee here has just the right amount of vinegar.,0
Can you help me dabao a packet of nasi lemak?,1
Is the economic rice stall still serving at this hour?,1
I always ask for less sugar in my sugarcane juice.,0
Is this train going towards Pasir Ris or Joo Koon?,1
The MRT is so convenient for going to the wet market.,0
"The bus usually arrives on time, but sometimes it's late.",0
Did you tap your EZ-Link card properly at the gantry?,1
I wish they had more seats for the elderly on the bus.,0
Which bus number goes to the polyclinic?,1
The new MRT line will make travelling much faster.,0
Do you find the public transport fares affordable?,1
It's good that the buses are air-conditioned now.,0
Have you tried using the new SimplyGo payment system?,1
I always make sure to give up my seat to those who need it more.,0
Is the Circle Line usually very crowded during off-peak hours?,1
The train announcements are very clear now.,0
Do you prefer taking the bus or the MRT?,1
I remember when we only had a few bus routes.,0
These vegetables look very fresh at the wet market today.,0
Is the fishmonger here on Tuesdays and Thursdays?,1
I need to buy some tau kwa and tau pok for my dinner.,0
The prices at the wet market are still quite reasonable.,0
Did you get enough curry powder for your cooking?,1
That new shop at AMK Hub has good discounts on groceries.,0
I usually go to the provision shop for small household items.,0
Are the Golden Village tickets cheaper on weekday afternoons?,1
I need to get my spectacles checked at the optical shop next month.,0
Do you know where they sell the good quality dried mushrooms?,1
The supermarket always has good promotions on Tuesdays.,0
Did you remember to bring your reusable bag?,1
I like browsing the different stalls at the wet market.,0
Is the butcher still selling fresh pork belly?,1
We should try the new bakery at the neighbourhood mall.,0
Did you get many angbaos this Chinese New Year?,1
The Chinese New Year decorations in Orchard Road are lovely this year.,0
Are you having steamboat for reunion dinner on CNY Eve?,1
I miss the old days of visiting many relatives during CNY.,0
Did you buy your bak kwa yet for the festive season?,1
The getai last night at the temple was very lively and loud.,0
Are they having another getai performance soon in our area?,1
I enjoyed watching the Chingay parade on TV last year.,0
The community centre often organises free events for seniors.,0
Do you plan to visit the River Hongbao this year?,1
My grandchildren love receiving their angbaos.,0
Is there a Hungry Ghost Festival opera happening nearby?,1
I remember the Deepavali lights along Serangoon Road.,0
It's nice to see all the different cultural celebrations in Singapore.,0
Did you prepare your pineapple tarts for Chinese New Year?,1
How are your grandchildren doing in primary school?,1
My daughter is bringing us out for dinner tonight at Newton Food Centre.,0
Did you hear from Uncle Tan recently? He hasn't called in a while.,1
It's important to keep in touch with old friends from our kampung days.,0
Are your children coming home for dinner this weekend?,1
My son often drives me to my medical appointments.,0
Do you still meet up with your ex-colleagues for kopi?,1
My grandchildren are learning to speak Mandarin now.,0
Is your family planning a holiday trip soon?,1
We usually have a big family gathering on Sundays.,0
Did your nephew get good results for his O-levels?,1
My sister and I always go to the market together.,0
It's lovely to see young families around the neighbourhood.,0
Are you having a birthday celebration for your spouse this year?,1
We cherish the time we spend with our loved ones.,0
"Remember to take your medication after meals, don't forget.",0
Have you been for your annual health check-up at the polyclinic?,1
Walking every day helps keep me active and healthy.,0
My knees sometimes ache when it's going to rain.,0
Did you do your morning exercises at the park today?,1
"It's important to drink enough water, especially in this heat.",0
Is your blood pressure still stable?,1
My doctor advised me to eat less salt.,0
Are there any free health screening programmes for seniors?,1
I feel much better after my afternoon nap.,0
Do you still go for your weekly brisk walking sessions?,1
My eyesight is not as good as it used to be.,0
Remember to wear a mask if you're feeling unwell.,0
Are you getting enough rest every night?,1
Eating balanced meals is key to good health.,0
"I tried a new recipe for chicken rice last week, it was quite good.",0
Do you still enjoy gardening at your balcony?,1
My favourite pastime is reading the newspaper at the kopitiam.,0
We should try that new restaurant in Tiong Bahru next month.,0
What new dish have you cooked recently?,1
I find knitting a very relaxing hobby.,0
Are you still attending the senior dance classes?,1
My neighbour taught me how to grow my own herbs.,0
Do you prefer Western food or local dishes?,1
I spent the afternoon watching a documentary about Singapore's history.,0
Is your community singing group still meeting weekly?,1
I love experimenting with different spices in my cooking.,0
What kind of books do you enjoy reading these days?,1
My new hobby is painting watercolours of local scenery.,0
Are you planning to bake more kueh lapis for Hari Raya?,1
"Singapore has changed so much over the years, it's amazing.",0
I remember when Orchard Road had fewer shopping malls.,0
"The weather is so hot today, right? Very humid.",1
It's good to see so many young people volunteering to help seniors.,0
Do you remember the old National Theatre at Fort Canning?,1
The cost of living seems to be going up all the time.,0
I recall when Bukit Timah had many kampungs.,0
The skyline of Marina Bay is truly breathtaking now.,0
Do you think the new BTO flats are getting smaller?,1
It's nice to see more green spaces being developed.,0
I remember queuing for hours just to get a phone line.,0
Is the old cinema at Capitol still around?,1
The traffic can be quite bad during peak hours.,0
Did you hear about the recent power outage in some areas?,1
I wish there were more shaded walkways for the elderly.,0
Do you still use the public library often?,1
The community spirit in our neighbourhood is strong.,0
It's good to keep up with the latest news from Singapore.,0
Do you remember the old Kallang Airport?,1
Our hawker culture is something truly special.,0
Are you going to vote in the upcoming election?,1
The new polyclinic offers many good services for seniors.,0
Did you know that block used to be a market?,1
It's nice to see families spending time together at the parks.,0
The cost of durians is quite high this season.,0
Are the government grants for seniors easy to apply for?,1
I love listening to the radio in the mornings.,0
Do you have any plans for the upcoming long weekend?,1
It's important to stay active even as we grow older.,0
What's your favourite local TV show these days?,1
My generation worked very hard to build Singapore.,0
Did you know the Botanic Gardens is a UNESCO site?,1
I sometimes find it hard to use the new mobile apps.,0
Do you prefer staying home or going out on weekends?,1
The new park connector network is wonderful for walks.,0
Is the community centre offering free computer classes for seniors?,1
I remember when school fees were much cheaper.,0
Are the hawker centre subsidies still available?,1
It's good to learn new things every day.,0
What are you having for dinner tonight?,1
Did you manage to catch the latest local movie?,1
The void deck is a great place for neighbours to gather.,0
Are there any new policies that benefit seniors?,1
I think it's important for everyone to have a voice.,0
The queue for the ATM machine is quite long today.,0
Do you still enjoy reading the physical newspaper?,1
I remember when we used to watch black and white television.,0
Are the fish prices at the market higher this week?,1
My favourite pastime is watching people at the park.,0
Did you manage to get a seat on the crowded bus?,1
"The weather is so unpredictable lately, hot one moment, rainy the next.",0
Is the senior's discount card still valid for bus fares?,1
My grandchildren taught me how to use a tablet.,0
Do you think the new generation understands our struggles?,1
"It's important to stay connected with family, no matter how busy.",0
Did you attend the last community event at the CC?,1
I usually have my lunch at the hawker centre downstairs.,0
Are you planning to visit relatives during Hari Raya Puasa?,1
The air-conditioning in the shopping mall is very strong.,0
"Remember to lock your doors at night, stay safe.",0
Do you prefer going to the library or reading at home?,1
I often take a slow walk around the neighbourhood in the evenings.,0
Is the doctor's appointment still on for next Tuesday?,1
Did you manage to get the early bird discount for the show?,1
I often share stories about old Singapore with my grandchildren.,0
What's your favourite local delicacy that you miss?,1
The cost of living in Singapore is constantly rising.,0
Are there any good deals on groceries at the moment?,1
I like to buy fresh flowers from the wet market.,0
It's nice to see different generations interacting at the community events.,0
"My favourite food is still chicken rice, no matter what.",0
Is it easy to find parking at the hospital now?,1
I remember when trains were not air-conditioned.,0
Did you catch the news about the new public holiday?,1
It's good to have friends you can chat with over a cup of kopi.,0
Are you going for the free exercise classes at the park?,1
"My son bought me a new smartphone, but it's complicated.",0
Do you prefer watching local dramas or international ones?,1
The new pedestrian overhead bridge is very helpful.,0
Is the community garden producing many vegetables?,1
I think it's important to save for your retirement.,0
The queue for the popular wanton mee stall is always long.,0
Did you enjoy the concert at the Esplanade recently?,1
I believe in keeping things simple and living a peaceful life.,0
Are you participating in the upcoming walkathon for charity?,1
My daughter sometimes cooks Western food for us.,0
The chicken rice at the kopitiam downstairs is really flavourful.,0
Did your grandchildren visit you last Saturday?,1
I need to take the MRT to Jurong East later for my appointment.,0
Are you going to the wet market to buy fresh fish this morning?,1
Chinese New Year always feels a bit quiet now that the kids are grown up.,0
"This year's angbaos are much smaller than before, don't you think?",1
The getai performance at the void deck was very entertaining last night.,0
"My knee has been feeling a bit stiff lately, especially in the mornings.",0
What do you think of the new bus route that goes past our block?,1
I enjoy meeting my friends for kopi-o at the neighbourhood coffee shop.,0
Remember the old days when we used to queue for roti prata?,1
The prices at the provision shop seem to be increasing every month.,0
"It's so humid today, I feel like taking a cold shower.",0
Have you tried the durians from the stall at Geylang?,1
My doctor advised me to walk for at least thirty minutes daily.,0
Is your family planning a big reunion dinner for Hari Raya?,1
I saw your neighbour doing tai chi at the community centre field.,0
"The MRT is always so crowded during peak hours, I prefer off-peak.",0
Do you still go to the Botanic Gardens for your morning walk?,1
The economic rice stall always has a long queue during lunchtime.,0
When are you going for your next polyclinic check-up?,1
"I remember when this HDB estate was just built, it was all kampong before.",0
The National Day Parade fireworks were truly spectacular this year.,0
Is the market auntie still selling those fresh vegetables you like?,1
I prefer taking the bus because I can see the scenery outside.,0
The bak kwa I bought from Lim Chee Guan was a bit too sweet this time.,0
Did you manage to get tickets for the Wayang performance next month?,1
"My son helped me set up this new smartphone, it’s quite complicated.",0
"It looks like it’s going to rain heavily later, better bring an umbrella.",0
Have you visited the new hawker centre at One Punggol yet?,1
I miss the old kampung spirit where everyone knew each other.,0
Is your favourite char kway teow stall still open on Tuesdays?,1
My blood pressure has been quite stable thanks to my daily medication.,0
The void deck upgrading project near my block is finally completed.,0
What’s your secret for making such delicious laksa?,1
I saw a really big queue at the famous satay stall yesterday evening.,0
Are you going to the Deepavali bazaar at Little India this year?,1
My grandson taught me how to use the self-checkout machine at FairPrice.,0
"The public transport system here is quite efficient, especially the buses.",0
Do you remember the old cinema that used to be at our town centre?,1
I enjoy listening to the oldies music on the radio while having breakfast.,0
This teh-o peng is so refreshing on a hot afternoon.,0
Are you planning to attend the residents' committee meeting next week?,1
My neighbour brings me fresh fruits from the wet market every week.,0
I like to read the newspapers at the kopitiam in the mornings.,0
Have you heard about the new community garden being built nearby?,1
The traffic during school holidays is usually much lighter.,0
My back aches a bit after helping my son move furniture last weekend.,0
Did you manage to buy your favourite kaya toast from the new bakery?,1
The HDB lifts are so much faster now compared to the older ones.,0
"I saw your daughter at the MRT station this morning, she looks well.",0
Are you joining the senior citizens' exercise group at the park?,1
The chilli crab at the East Coast Seafood Centre is still my favourite.,0
I had a great chat with my old friends at the void deck yesterday.,0
Remember when we used to catch spiders in the longkang?,1
My wife prepares healthy home-cooked meals for me every day.,0
The new hawker stall selling Mee Rebus has a very unique gravy.,0
Did your family have a good time at the beach last weekend?,1
I always buy my groceries from the mama shop because it's convenient.,0
What kind of flowers are you growing in your corridor garden?,1
The weather forecast said it might rain again tomorrow afternoon.,0
I prefer drinking kopi-c kosong nowadays for less sugar.,0
Have you seen the beautiful decorations for Deepavali along Serangoon Road?,1
My grandchildren love playing at the playground near our block.,0
The queue for the nasi lemak at Maxwell Food Centre is always so long.,0
Are you going to visit your relatives in Malaysia for the holidays?,1
"I remember when the buses didn't have air-conditioning, it was so hot.",0
The community health post offers free basic health screenings.,0
My neighbour brought me some delicious ketupat during Hari Raya.,0
I enjoy watching the boats at Marina Barrage on a breezy evening.,0
What time does the wet market usually close on Sundays?,1
My concession card for public transport makes travelling very affordable.,0
I usually have my breakfast at the kopitiam before going for my walk.,0
Have you considered joining the U3A courses at the CC?,1
The noise from the construction nearby can be quite disruptive in the mornings.,0
"My son helped me with my SingPass login, these digital things are hard.",0
Is the famous carrot cake stall still at the Tiong Bahru Market?,1
I always look forward to the durian season every year.,0
The queue for the MRT during morning rush hour is incredible.,0
Did you manage to get a good deal on groceries at the supermarket?,1
I like to sit by the window and watch the world go by.,0
My grandchildren love to eat the rainbow cake from the neighbourhood bakery.,0
What do you think about the new pedestrian bridge near the park connector?,1
"The getai singers have such powerful voices, it’s amazing.",0
I remember when this area was full of small independent shops.,0
Is the clinic open on public holidays for emergencies?,1
The new park benches are much more comfortable for older folks.,0
Have you tried the Hokkien mee from the stall at Geylang Lorong 29?,1
I sometimes take the bus just to enjoy a scenic ride around the island.,0
The Ang Mo Kio HDB blocks look much better after their upgrading.,0
"My neighbour's cats always wander into my corridor, they are so cute.",0
I prefer buying my vegetables from the wet market because they are fresher.,0
Remember the good old days of playing chapteh at the void deck?,1
The cost of living in Singapore seems to be going up every year.,0
I enjoy attending the free exercise classes offered by the CC.,0
My granddaughter is very good at using the public library's e-books.,0
The cendol at the hawker centre is a perfect treat on a hot day.,0
What time do you usually go to bed these days?,1
I like to listen to the birds singing in the morning.,0
The bus driver was very polite when I asked him about the route.,0
Did you go to the wet market this morning?,1
The chicken rice stall at ABC hawker centre is very popular.,0
Remember the old days when the MRT wasn't around?,1
"This year's getai performances are quite entertaining, right?",1
I always take the bus to the polyclinic.,0
The HDB block next door is undergoing HIP renovation.,0
Have you seen the new community garden at the void deck?,1
This kopi-o-kosong-gao is very strong.,0
Prices at the grocery store seem to be going up again.,0
My knee feels a bit achy after the long walk.,0
Are you going to visit your relatives during Chinese New Year?,1
The Ang Mo Kio library has many good new books.,0
We used to play chapteh at the playground.,0
I need to top up my EZ-Link card soon.,0
The rain really helped cool down the weather today.,0
Did you manage to get a good seat for the NDP show?,1
The queue for the nasi lemak at the hawker centre is always so long.,0
This new Ang Mo Kio polyclinic is very convenient.,0
I enjoy my morning walks at Bishan Park.,0
Have you tried the durian from the stall downstairs?,1
We should go for kopi at the kopitiam later.,0
Did you receive many angbaos this Chinese New Year?,1
The new MRT line makes travelling to the west much faster.,0
My grandson is studying very hard for his PSLE.,0
I bought fresh fish from the wet market this morning.,0
Are you attending the Chingay parade this year?,1
My back is feeling much better after the TCM massage.,0
The hawker centre is very crowded during lunch hour.,0
Do you remember the old bus numbers?,1
We used to queue for hours just to get fresh bread.,0
Is the community club offering new senior exercise classes?,1
The bus arrived much later than usual today.,0
Have you heard about the new park connector nearby?,1
My son helped me set up this new smartphone.,0
"The weather is so hot, I need another iced Milo.",0
Did you watch the Hari Raya special on TV?,1
"I always take the lift, my HDB block is too high.",0
The kopitiam uncle makes a very good mee pok.,0
We had a big reunion dinner for CNY.,0
My friend invited me to play mahjong next week.,0
Is the doctor's appointment still on for Tuesday?,1
I prefer taking the bus over the MRT for short distances.,0
The traffic around the market is terrible on weekends.,0
Have you seen the new mural art at the HDB block?,1
The queue for the char kway teow is always so long.,0
Did you remember to buy the curry powder?,1
The community garden is thriving this season.,0
I always buy my kopi-c from the same stall.,0
The prices for fresh prawns at the wet market are very high today.,0
I need to get my blood pressure checked soon.,0
The void deck has been freshly painted.,0
Are you going to the Deepavali bazaar?,1
My daughter bought me some new clothes from the local shop.,0
We used to walk to school every day.,0
Is the swimming pool at the sports centre open today?,1
I always make sure to take my medication on time.,0
Have you tried the laksa from the hawker centre downstairs?,1
My son is bringing his family over for steamboat.,0
The park is very peaceful early in the morning.,0
I enjoy listening to the getai songs during the Seventh Month.,0
The community centre has some new activities for seniors.,0
Do you remember the old provision shops?,1
I need to renew my senior citizen concession card.,0
The new HDB flats are very modern inside.,0
Have you seen the new playground at the void deck?,1
The bus ride always takes so long during peak hours.,0
I prefer to cook at home rather than eat out.,0
Did you receive your yearly health check-up letter?,1
We often meet for breakfast at the kopitiam.,0
The economy rice stall always has a long queue.,0
I bought some lovely orchids from the nursery.,0
My friend and I reminisce about our school days.,0
The MRT is very convenient for getting to the city.,0
The wet market vendors are always so friendly.,0
My arm still aches a bit from the flu jab.,0
Do you know when the next block party is?,1
The new cycling path is very nice.,0
We should catch up over tea soon.,0
Did you get a good yield from your community garden plot?,1
My son just returned from his overseas trip.,0
The weather forecast said it would be sunny all week.,0
My knees are not as strong as they used to be.,0
Remember the old times when everything was cheaper?,1
I like to do tai chi at the park every morning.,0
The new polyclinic is very crowded these days.,0
Have you seen the new designs for the angbao packets?,1
My daughter-in-law makes very good pineapple tarts.,0
The bus stop is right outside my HDB block.,0
The kopi stall at the kopitiam is closing early today.,0
Do you still use a physical calendar?,1
I went to the Geylang Serai Bazaar for Hari Raya.,0
Did you manage to catch any good getai shows this year?,1
I always buy my fresh meat from the butcher at the wet market.,0
Is there a new doctor at the clinic?,1
I like to walk around my HDB estate after dinner.,0
"The prices of groceries are really going up, right?",1
My grandson is starting Primary One next year.,0
The local shops have some interesting handicrafts.,0
Do you still meet your old colleagues for lunch?,1
The bus usually comes every ten minutes.,0
I enjoy taking the scenic route on the MRT.,0
Have you heard about the new community health programme?,1
My favourite hawker stall serves the best prawn noodles.,0
The void deck is a great place for elderly gatherings.,0
I bought a fresh coconut from the wet market.,0
The community garden is a lovely place to relax.,0
The kopitiam has really good toast and eggs.,0
Is the senior discount still valid at the supermarket?,1
My daughter sent me a new photo of my great-grandson.,0
I always carry my own reusable bag to the market.,0
The MRT station is quite busy during the morning rush.,0
Do you prefer kopi or teh in the morning?,1
I just finished watching a good drama series on TV.,0
The HDB lifts are very fast now.,0
Have you been exercising regularly?,1
My sister is coming over to help me with the spring cleaning.,0
The new bus interchange is very modern.,0
Did you manage to buy any bak kwa for CNY?,1
I like to chat with my neighbours at the void deck.,0
The hawker centre has so many food choices.,0
Remember the good old days when there were fewer cars?,1
I always go for a walk in the park after dinner.,0
The doctor advised me to eat more vegetables.,0
My son takes me to the polyclinic for my check-ups.,0
The kopi-c-peng is very refreshing on a hot day.,0
Have you tried the new bakery at the local shops?,1
I need to water my plants in the community garden.,0
The MRT is a very clean mode of transport.,0
My grand-niece gave me a beautiful angbao for CNY.,0
Do you still read physical newspapers or online news?,1
I saw a getai performance just outside my HDB block last night.,0
The public transport in Singapore is very reliable.,0
My neighbour helped me carry my groceries from the market.,0
Did you enjoy the Deepavali celebrations this year?,1
I prefer taking the bus when I'm not in a hurry.,0
The prices for fish at the wet market are quite fair today.,0
Are you going to the senior activities at the community centre?,1
My old friends and I used to gather at this kopitiam.,0
The hawker centre is being renovated next month.,0
My son drove me to the airport to pick up my sister.,0
I bought some lovely kain pelikat from the Hari Raya bazaar.,0
The MRT makes it easy to visit different parts of Singapore.,0
My HDB block has a new notice board.,0
Did you manage to get fresh eggs from the wet market?,1
I enjoy having my breakfast at the kopitiam every day.,0
The community garden is looking very colourful.,0
My knee feels much better after the physiotherapy session.,0
Is the bus stop outside undergoing construction?,1
I bought some traditional snacks from the local shops.,0
The void deck can get quite windy sometimes.,0
I like to watch documentaries on TV in the evenings.,0
The hawker centre is a good place to meet friends for a meal.,0
My grandchild is learning to play the piano.,0
Are you going for your annual eye check-up soon?,1
The new MRT line will be opening next year.,0
The wet market is very lively on Saturday mornings.,0
My HDB flat overlooks the park.,0
"The angbaos are getting bigger these days, right?",1
I enjoy listening to old songs from the getai.,0
The bus ticket prices have gone up slightly.,0
My daughter teaches me how to use social media.,0
The void deck has comfortable seating for residents.,0
Do you still make your own kueh-kueh for festivals?,1
I bought some fresh flowers from the market.,0
The community centre is organizing a talent show for seniors.,0
The MRT sometimes gets very crowded during peak hours.,0
Have you seen the new public art installation in the neighbourhood?,1
My son always makes sure I have enough groceries.,0
The weather is so humid today.,0
Is the kopitiam open for business during lunch?,1
I like to go for a brisk walk at the park every evening.,0
The hawker food here is very affordable.,0
Did you attend the Deepavali open house?,1
My HDB block is very quiet at night.,0
I remember queuing for new HDB flats many years ago.,0
The local shops sell very unique items.,0
Do you still use the old public telephones at the void deck?,1
I'm looking forward to my grandson's school concert.,0
The public transport network is very extensive now.,0
The bus stop has a new shelter.,0
Have you seen the new HDB BTO projects being launched?,1
I like to buy my fish from the wet market because it's fresher.,0
The community garden is a good way to meet new neighbours.,0
My knee feels much better after the medication.,0
I always check the bus app to see when the next bus is coming.,0
The kopitiam uncle remembers my usual order.,0
The weather is very pleasant this morning.,0
"The MRT station has escalators and lifts, very convenient.",0
I need to get my spectacles updated soon.,0
The void deck is a cooling place to sit in the afternoon.,0
My family is gathering for a CNY reunion dinner next week.,0
Have you tried the new bubble tea shop near the MRT?,1
I always make sure to carry a small umbrella.,0
The hawker centre has improved its hygiene standards.,0
My granddaughter helps me with my mobile phone queries.,0
Are you going to the community club for the dance class?,1
I prefer to buy my groceries from the wet market.,0
The new bus service goes directly to the hospital.,0
Remember the days when we didn't have air-conditioning?,1
I bought some delicious kueh lapis from the local shop.,0
The HDB lifts are often crowded during peak hours.,0
My back feels much better after the massage.,0
Did you receive any nice angbaos this year?,1
I enjoy watching the getai performances from my window.,0
The kopitiam has a new generation of owners.,0
The MRT is very accessible for people with mobility issues.,0
Have you read the latest neighbourhood newsletter?,1
The wet market has some exotic fruits now.,0
I like to feed the stray cats at the void deck.,0
The community garden grows many types of herbs.,0
Is the doctor on duty today?,1
I always bring my own shopping trolley to the market.,0
The bus is running late again today.,0
My daughter is visiting from overseas next month.,0
The hawker centre food is very authentic.,0
Do you prefer to walk or take public transport?,1
I saw many beautiful decorations for Hari Raya.,0
The HDB estate is very clean and green.,0
My knee still hurts a bit after standing for too long.,0
Did you manage to get a good seat for the NDP rehearsal?,1
I enjoy the calm atmosphere of the park in the mornings.,0
The local shops have some good discounts sometimes.,0
The MRT system is expanding with new lines.,0
Have you called the polyclinic to confirm your appointment?,1
My friend and I go for coffee at the kopitiam every week.,0
I bought some fresh flowers from the wet market.,0
My son makes very good curry chicken.,0
Are you planning to go for any CNY visiting?,1
I always remember to bring my water bottle when I go out.,0
The hawker centre has a new dessert stall.,0
Remember the old days of street hawkers?,1
I prefer to sit by the window on the bus.,0
The community garden is well-maintained.,0
My grandson loves to visit the Science Centre.,0
The kopi-o-gao is very strong and keeps me awake.,0
Is the MRT running on schedule today?,1
I saw some colourful getai posters near the void deck.,0
The HDB flats are getting more expensive.,0
Did you receive many red packets this Chinese New Year?,1
I enjoy my morning exercises with my friends at the park.,0
The local shops have some interesting traditional remedies.,0
The wet market sells very fresh seafood.,0
Have you seen the new sculptures at the community centre?,1
I like to read the newspapers at the kopitiam.,0
"The bus stop is shaded, which is nice on sunny days.",0
Are you going for the senior health screening next month?,1
I enjoy walking around the HDB estate to get some exercise.,0
The hawker centre has many award-winning stalls.,0
I bought some new plants for my balcony garden.,0
The MRT is very clean and air-conditioned.,0
My friend and I went to the zoo last week.,0
Did you try the new char siew rice stall at the hawker centre?,1
I like to buy fresh bread from the local bakery.,0
The void deck is a cool place to escape the heat.,0
The community garden looks very vibrant with all the flowers.,0
My knees have been a bit stiff lately.,0
Is the polyclinic appointment for next week?,1
I always bring my own containers to the wet market.,0
The bus comes quite frequently during the day.,0
The kopitiam has very tasty curry puffs.,0
Have you seen the new art installations in the HDB estate?,1
I prefer to take the train when going to the city centre.,0
The angbao designs are getting more elaborate each year.,0
Did you enjoy the Chinese New Year celebrations?,1
I like to listen to the oldies on the radio.,0
The community centre has a new fitness corner for seniors.,0
The prices at the wet market can vary a lot.,0
My grandson is doing very well in school.,0
Do you prefer to eat at the hawker centre or cook at home?,1
I always buy my groceries on Tuesday mornings.,0
The void deck is a good place for children to play.,0
The public transport system is very user-friendly.,0
My neighbour has a very green thumb.,0
The MRT stations are well-maintained.,0
Have you tried the Hokkien mee from the hawker centre?,1
I always remember to bring my EZ-Link card.,0
"The weather is so hot, I need an iced teh-c.",0
My doctor advised me to walk more often.,0
Is the local barber still open?,1
I saw a beautiful getai performance last night.,0
The HDB void deck is a gathering spot for many residents.,0
I enjoy catching up with friends over kopi at the kopitiam.,0
Did you manage to buy new clothes for CNY?,1
The bus service is very reliable here.,0
My daughter brought me some delicious Hari Raya cookies.,0
The community garden has many different types of flowers.,0
Remember the old times when MRT lines were not so extensive?,1
The hawker centre is quite busy during dinnertime.,0
My knee sometimes aches after a long day.,0
Have you visited the new park in the neighbourhood?,1
I often see my friends doing tai chi at the void deck.,0
The local shops sell very fresh bread and pastries.,0
My son helps me with my chores around the house.,0
